CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Marital_Status,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,age_group,inactivity_ratio,trans_intensity,Total_Trans_Amt_log,Total_Trans_Ct_log,Credit_Limit_log,Gender_F,Gender_M,Gender_missing,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Education_Level_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Card_Category_missing
714266883,Attrited Customer,54,4,Unknown,44,5,3,3,2440.0,503,0.415,2334,51,0.594,0.206,51-60,0.06818181818181818,1.1590909090909092,7.755767170102998,3.9512437185814275,7.80016307039296,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
792795933,Existing Customer,39,1,Single,30,5,6,2,2669.0,2397,0.807,3847,65,0.585,0.898,31-40,0.2,2.1666666666666665,8.255308811785596,4.189654742026425,7.8898337513942955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717219933,Attrited Customer,47,3,Single,35,4,3,6,2402.0,628,0.689,1930,48,0.6,0.261,41-50,0.08571428571428572,1.3714285714285714,7.565793282428515,3.8918202981106265,7.784473235736469,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
719986758,Attrited Customer,46,2,Single,33,5,3,6,3001.0,0,0.74,2577,39,0.444,0.0,41-50,0.09090909090909091,1.1818181818181819,7.8547691834991324,3.6888794541139363,8.007034012193408,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
712326708,Existing Customer,42,2,Married,31,6,2,3,2552.0,2220,0.782,4437,61,1.033,0.87,41-50,0.06451612903225806,1.967741935483871,8.39795910349254,4.127134385045092,7.845024417241484,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
721505358,Existing Customer,41,3,Married,34,3,6,2,2679.0,2214,1.036,4682,81,0.841,0.826,41-50,0.17647058823529413,2.3823529411764706,8.451694209183541,4.406719247264253,7.893572073504902,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
804337233,Existing Customer,45,4,Single,35,3,2,2,1502.0,0,0.739,4890,61,0.794,0.0,41-50,0.05714285714285714,1.7428571428571429,8.495152060539358,4.127134385045092,7.315218389752975,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
785351133,Existing Customer,61,1,Unknown,55,4,3,3,1438.3,0,0.573,4518,81,0.723,0.0,60+,0.05454545454545454,1.4727272727272727,8.41604600941128,4.406719247264253,7.271912163268625,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
714034158,Existing Customer,46,4,Married,38,5,2,3,3331.0,1307,0.617,3946,69,0.683,0.392,41-50,0.05263157894736842,1.8157894736842106,8.280711075662847,4.248495242049359,8.111328003286733,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
720349983,Existing Customer,32,1,Divorced,19,3,2,1,1438.3,0,0.686,4593,79,0.612,0.0,31-40,0.10526315789473684,4.157894736842105,8.432506383249043,4.382026634673881,7.271912163268625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
720155583,Existing Customer,55,2,Single,39,3,2,3,2426.0,1589,0.87,5175,82,0.822,0.655,51-60,0.05128205128205128,2.1025641025641026,8.551787836180736,4.418840607796598,7.794411205726601,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
806140383,Attrited Customer,59,2,Single,54,3,2,2,2791.0,2396,0.889,2658,43,0.344,0.858,51-60,0.037037037037037035,0.7962962962962963,7.88570539124302,3.784189633918261,7.934513463882263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
799031958,Existing Customer,49,2,Unknown,43,5,2,2,18379.0,999,0.466,4122,70,0.707,0.054,41-50,0.046511627906976744,1.627906976744186,8.3243363327069,4.2626798770413155,9.819018395909678,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
719556558,Existing Customer,46,2,Married,34,6,3,1,3499.0,1759,0.635,3972,67,0.558,0.503,41-50,0.08823529411764706,1.9705882352941178,8.287276755814599,4.219507705176107,8.160518247477505,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
771455508,Existing Customer,60,0,Single,48,5,1,3,1438.3,0,0.653,4104,83,0.729,0.0,51-60,0.020833333333333332,1.7291666666666667,8.31996102188653,4.430816798843313,7.271912163268625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712214283,Existing Customer,40,2,Married,28,6,3,3,18295.0,0,0.625,4827,70,0.75,0.0,31-40,0.10714285714285714,2.5,8.482187582217422,4.2626798770413155,9.814437735702617,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
712667058,Existing Customer,39,1,Single,29,4,1,3,1568.0,995,0.908,4531,76,0.81,0.635,31-40,0.034482758620689655,2.6206896551724137,8.418918622147897,4.343805421853684,7.358193752733032,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
715393908,Existing Customer,57,2,Married,36,3,0,1,2712.0,1445,0.819,4520,79,0.881,0.533,51-60,0.0,2.1944444444444446,8.416488487294606,4.382026634673881,7.905810312658931,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
751518633,Attrited Customer,48,5,Single,41,5,3,1,34516.0,2517,0.553,2260,50,0.786,0.073,41-50,0.07317073170731707,1.2195121951219512,7.72356247227797,3.9318256327243257,10.44920723527944,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
769100508,Existing Customer,55,5,Single,49,6,2,1,2177.0,1472,0.787,5228,77,0.674,0.676,51-60,0.04081632653061224,1.5714285714285714,8.56197533418813,4.356708826689592,7.686162303492906,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720582558,Existing Customer,44,2,Married,34,3,3,1,2296.0,0,0.749,5108,87,0.74,0.0,41-50,0.08823529411764706,2.5588235294117645,8.538758969330798,4.477336814478207,7.739359202689098,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
710773533,Existing Customer,43,3,Married,35,5,3,3,2435.0,1595,0.691,5268,88,0.66,0.655,41-50,0.08571428571428572,2.5142857142857142,8.569595870209286,4.48863636973214,7.798112628829788,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712395408,Attrited Customer,51,3,Divorced,41,5,3,3,1495.0,691,0.705,2552,42,0.556,0.462,51-60,0.07317073170731707,1.024390243902439,7.845024417241484,3.7612001156935624,7.310550158534422,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
818459733,Attrited Customer,41,3,Single,26,3,2,2,9220.0,0,0.733,2276,32,0.6,0.0,41-50,0.07692307692307693,1.2307692307692308,7.7306140660637395,3.4965075614664802,9.129238770539141,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
708867408,Attrited Customer,52,2,Married,40,3,4,2,23128.0,1958,0.604,2050,35,0.667,0.085,51-60,0.1,0.875,7.62608275807238,3.58351893845611,10.0488425203955,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
772457583,Existing Customer,47,2,Single,37,3,0,1,4254.0,1204,0.538,5385,93,0.691,0.283,41-50,0.0,2.5135135135135136,8.591558273371545,4.543294782270004,8.355850041007475,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
810271083,Attrited Customer,47,3,Single,42,1,5,3,14897.0,0,0.489,2164,53,0.606,0.0,41-50,0.11904761904761904,1.2619047619047619,7.68017564043659,3.9889840465642745,9.608982254736222,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
712649058,Existing Customer,54,2,Single,36,3,2,2,3554.0,0,0.929,4121,82,0.783,0.0,51-60,0.05555555555555555,2.2777777777777777,8.324093761450404,4.418840607796598,8.176110342237342,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
788737083,Existing Customer,34,2,Married,13,6,2,2,1798.0,833,0.882,4551,84,0.787,0.463,31-40,0.15384615384615385,6.461538461538462,8.423321975806166,4.442651256490317,7.4949862339505335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714012258,Existing Customer,44,2,Single,34,3,2,1,2429.0,1687,0.766,4122,74,0.85,0.695,41-50,0.058823529411764705,2.176470588235294,8.3243363327069,4.31748811353631,7.795646536334594,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
757662258,Existing Customer,46,4,Divorced,39,3,1,1,2477.0,1480,0.826,5138,77,0.974,0.597,41-50,0.02564102564102564,1.9743589743589745,8.54461378699223,4.356708826689592,7.815207062189088,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
714388158,Existing Customer,36,2,Divorced,36,3,2,1,14304.0,699,0.549,4746,73,0.521,0.049,31-40,0.05555555555555555,2.0277777777777777,8.465268118551318,4.30406509320417,9.56836440548421,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
720067083,Existing Customer,30,0,Single,36,5,1,1,1536.0,801,0.944,3904,74,0.897,0.521,<=30,0.027777777777777776,2.0555555555555554,8.270013062273787,4.31748811353631,7.337587743538596,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
814529508,Existing Customer,39,3,Unknown,34,4,3,2,15370.0,686,0.81,4106,71,1.029,0.045,31-40,0.08823529411764706,2.088235294117647,8.320448113956559,4.276666119016055,9.640237896224932,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
794068308,Existing Customer,45,4,Unknown,39,5,1,2,23981.0,1684,0.736,4141,73,0.521,0.07,41-50,0.02564102564102564,1.8717948717948718,8.328934041955529,4.30406509320417,10.08505882793938,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
824812983,Existing Customer,42,3,Single,38,5,1,1,6318.0,1397,0.517,4166,86,0.755,0.221,41-50,0.02631578947368421,2.263157894736842,8.334951631422454,4.465908118654584,8.751316246773456,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
713396358,Existing Customer,32,1,Single,13,5,1,3,3558.0,816,0.77,4878,71,0.578,0.229,31-40,0.07692307692307693,5.461538461538462,8.492695559815838,4.276666119016055,8.177234885510194,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
719420883,Attrited Customer,56,4,Unknown,44,5,3,3,1677.0,0,0.835,2477,45,0.324,0.0,51-60,0.06818181818181818,1.0227272727272727,7.815207062189088,3.828641396489095,7.425357887027151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
785500533,Existing Customer,53,4,Married,47,3,2,2,2734.0,2085,0.764,4064,66,0.784,0.763,51-60,0.0425531914893617,1.4042553191489362,8.310169021981912,4.204692619390966,7.913886714856082,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
712138008,Existing Customer,52,2,Married,36,5,3,1,2396.0,1663,0.645,4569,70,0.667,0.694,51-60,0.08333333333333333,1.9444444444444444,8.42726848388825,4.2626798770413155,7.781973234434385,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
709279608,Existing Customer,45,4,Married,35,5,2,3,9852.0,2277,0.831,3813,71,0.614,0.231,41-50,0.05714285714285714,2.0285714285714285,8.246433786160365,4.276666119016055,9.195531256322475,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
788771733,Existing Customer,49,4,Single,30,5,3,3,1579.0,900,0.592,4354,70,0.707,0.57,41-50,0.1,2.3333333333333335,8.379079889286603,4.2626798770413155,7.365180126021013,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
753365883,Attrited Customer,44,3,Single,37,3,2,3,1900.0,0,0.864,2298,45,0.452,0.0,41-50,0.05405405405405406,1.2162162162162162,7.740229524763182,3.828641396489095,7.550135342488429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
770717883,Existing Customer,42,2,Married,28,6,2,1,1820.0,0,0.658,4592,67,0.811,0.0,41-50,0.07142857142857142,2.392857142857143,8.432288684325794,4.219507705176107,7.507141079727608,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
716919633,Existing Customer,58,1,Unknown,39,5,1,1,2406.0,0,1.016,4450,73,0.698,0.0,51-60,0.02564102564102564,1.8717948717948718,8.400884069015854,4.30406509320417,7.786136437783072,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
717915783,Attrited Customer,60,0,Married,47,5,1,3,4541.0,1037,0.825,2829,44,0.467,0.228,51-60,0.02127659574468085,0.9361702127659575,7.948031990637284,3.8066624897703196,8.421122722665503,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
720099708,Existing Customer,51,4,Single,43,6,3,2,3124.0,2517,0.635,4716,68,0.581,0.806,51-60,0.06976744186046512,1.5813953488372092,8.458928283284262,4.23410650459726,8.047189562170502,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
711004533,Existing Customer,44,2,Single,26,6,3,1,2240.0,1664,0.691,4399,80,0.6,0.743,41-50,0.11538461538461539,3.076923076923077,8.389359819906353,4.394449154672439,7.714677473800927,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
709482633,Existing Customer,43,4,Married,31,4,1,3,1773.0,882,0.68,5400,84,0.615,0.497,41-50,0.03225806451612903,2.7096774193548385,8.594339400592892,4.442651256490317,7.480992162869525,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
717381183,Existing Customer,27,0,Married,36,3,2,2,1674.0,752,0.963,4513,57,0.966,0.449,<=30,0.05555555555555555,1.5833333333333333,8.414938957377482,4.060443010546419,7.423568444259167,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719716983,Existing Customer,46,4,Married,39,4,3,3,3257.0,0,0.757,4042,85,0.848,0.0,41-50,0.07692307692307693,2.1794871794871793,8.304742269640771,4.454347296253507,8.08886878916199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
711117108,Existing Customer,48,3,Married,36,4,2,3,32611.0,1718,0.971,3916,61,0.605,0.053,41-50,0.05555555555555555,1.6944444444444444,8.27308133366583,4.127134385045092,10.392435597782802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
780567408,Existing Customer,47,3,Divorced,38,5,1,2,3027.0,1671,0.934,3912,77,0.925,0.552,41-50,0.02631578947368421,2.026315789473684,8.272059622210412,4.356708826689592,8.01565761455734,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
778810083,Existing Customer,45,3,Single,35,4,3,3,4210.0,0,1.027,4175,58,0.933,0.0,41-50,0.08571428571428572,1.6571428571428573,8.337109129562474,4.07753744390572,8.345455428161928,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
778696608,Existing Customer,46,3,Divorced,27,5,2,3,10931.0,2297,0.639,4802,73,0.872,0.21,41-50,0.07407407407407407,2.7037037037037037,8.476996001664824,4.30406509320417,9.299449547047958,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
771469758,Existing Customer,55,3,Single,43,5,1,3,34516.0,0,0.813,4131,66,0.61,0.0,51-60,0.023255813953488372,1.5348837209302326,8.326516830239528,4.204692619390966,10.44920723527944,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
714172158,Existing Customer,51,0,Single,36,3,2,1,2637.0,1009,0.574,4525,83,0.729,0.383,51-60,0.05555555555555555,2.3055555555555554,8.417593826193484,4.430816798843313,7.87777633327726,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
713713983,Existing Customer,42,4,Single,33,4,2,2,2899.0,1952,0.667,4906,94,0.679,0.673,41-50,0.06060606060606061,2.8484848484848486,8.498418036089904,4.553876891600541,7.9724660159745655,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
787454133,Existing Customer,40,2,Divorced,26,3,2,3,1438.3,0,0.634,4776,82,0.673,0.0,31-40,0.07692307692307693,3.1538461538461537,8.471568013389962,4.418840607796598,7.271912163268625,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
709597983,Existing Customer,65,0,Divorced,56,6,1,3,1573.0,653,0.71,3349,77,0.674,0.415,60+,0.017857142857142856,1.375,8.116715624819111,4.356708826689592,7.3613754289773485,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
708298233,Attrited Customer,49,3,Married,37,4,2,1,6184.0,0,0.476,1756,49,0.324,0.0,41-50,0.05405405405405406,1.3243243243243243,7.471363088187097,3.912023005428146,8.729882284826589,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
779885358,Existing Customer,51,0,Married,35,5,1,2,34516.0,2332,0.8,4587,82,0.745,0.068,51-60,0.02857142857142857,2.342857142857143,8.431199478249262,4.418840607796598,10.44920723527944,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
709938708,Existing Customer,56,3,Married,47,4,1,2,1822.0,1118,0.896,4576,78,0.529,0.614,51-60,0.02127659574468085,1.6595744680851063,8.428799040653642,4.3694478524670215,7.508238774678663,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
719620983,Existing Customer,41,2,Single,29,6,3,0,2701.0,1839,0.765,4406,80,0.778,0.681,41-50,0.10344827586206896,2.7586206896551726,8.390949464841986,4.394449154672439,7.9017475185201445,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
712329933,Attrited Customer,47,1,Unknown,41,6,3,2,3654.0,0,0.63,1998,44,0.467,0.0,41-50,0.07317073170731707,1.0731707317073171,7.6004023345004,3.8066624897703196,8.203851372183879,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
798280683,Existing Customer,37,3,Single,31,6,3,3,2626.0,1736,0.786,4714,93,0.788,0.661,31-40,0.0967741935483871,3.0,8.458504195067558,4.543294782270004,7.87359778968554,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
715265208,Existing Customer,48,1,Single,36,4,3,3,1438.3,812,0.667,3868,80,0.702,0.565,41-50,0.08333333333333333,2.2222222222222223,8.260751354700513,4.394449154672439,7.271912163268625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
826069983,Existing Customer,46,4,Single,42,4,0,3,13376.0,1633,0.98,4515,63,1.172,0.122,41-50,0.0,1.5,8.415381925269553,4.1588830833596715,9.501292093295586,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
708890958,Existing Customer,55,3,Single,42,3,3,2,31636.0,2517,0.718,4231,68,1.061,0.08,51-60,0.07142857142857142,1.619047619047619,8.350429973538136,4.23410650459726,10.362082600698466,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
708818508,Existing Customer,36,1,Married,26,5,2,2,3453.0,2517,0.585,4386,68,0.789,0.729,31-40,0.07692307692307693,2.6153846153846154,8.386400901166214,4.23410650459726,8.147288258706624,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
795784008,Attrited Customer,44,3,Married,38,4,2,3,3889.0,2517,0.405,1718,37,0.276,0.647,41-50,0.05263157894736842,0.9736842105263158,7.449498005382849,3.6375861597263857,8.266164436612492,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714965958,Existing Customer,47,4,Unknown,36,6,2,3,2216.0,1800,0.751,4711,83,0.694,0.812,41-50,0.05555555555555555,2.3055555555555554,8.457867725331422,4.430816798843313,7.7039102096163115,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
716328558,Existing Customer,46,2,Married,38,4,5,2,11434.0,0,0.84,4520,83,0.844,0.0,41-50,0.13157894736842105,2.1842105263157894,8.416488487294606,4.430816798843313,9.344434106456882,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
780747033,Existing Customer,43,5,Married,34,5,1,3,3146.0,808,0.711,4149,66,0.784,0.257,41-50,0.029411764705882353,1.9411764705882353,8.330863613224745,4.204692619390966,8.054204897064407,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
713923233,Existing Customer,46,3,Married,36,6,3,3,2790.0,2185,0.671,3392,86,0.755,0.783,41-50,0.08333333333333333,2.388888888888889,8.129469764784231,4.465908118654584,7.934155233536322,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
710962308,Existing Customer,57,4,Single,36,3,6,3,4396.0,834,0.66,4826,88,0.913,0.19,51-60,0.16666666666666666,2.4444444444444446,8.481980435660493,4.48863636973214,8.388677769180811,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
713254983,Existing Customer,62,0,Single,50,5,2,2,14314.0,656,0.822,4355,70,0.667,0.046,60+,0.04,1.4,8.37930948405285,4.2626798770413155,9.569063217532216,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
720275358,Attrited Customer,47,2,Married,30,4,3,2,1889.0,0,0.874,2479,46,0.533,0.0,41-50,0.1,1.5333333333333334,7.8160138391590275,3.8501476017100584,7.5443321080536885,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715964058,Existing Customer,39,1,Single,31,5,2,1,1862.0,726,0.63,5105,79,1.026,0.39,31-40,0.06451612903225806,2.5483870967741935,8.53817159780143,4.382026634673881,7.529943370601589,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
721461258,Existing Customer,53,0,Married,39,5,2,2,2875.0,1671,0.923,4399,88,0.692,0.581,51-60,0.05128205128205128,2.2564102564102564,8.389359819906353,4.48863636973214,7.964155718840937,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
710727333,Attrited Customer,49,3,Married,36,4,2,2,1763.0,0,0.896,2813,43,0.536,0.0,41-50,0.05555555555555555,1.1944444444444444,7.942362237674335,3.784189633918261,7.475339236566737,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
717325158,Existing Customer,46,5,Married,33,3,1,1,1438.3,883,0.708,4474,63,0.853,0.614,41-50,0.030303030303030304,1.9090909090909092,8.406261630708956,4.1588830833596715,7.271912163268625,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
825856083,Existing Customer,39,1,Single,35,5,1,1,2623.0,2121,0.722,4078,70,0.795,0.809,31-40,0.02857142857142857,2.0,8.313607139317558,4.2626798770413155,7.8724551500639794,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
807136758,Attrited Customer,58,2,Married,53,3,0,2,1944.0,0,0.613,2412,40,0.481,0.0,51-60,0.0,0.7547169811320755,7.7886260656250315,3.713572066704308,7.573017256052546,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
715400733,Attrited Customer,43,3,Married,36,6,4,3,1438.3,0,0.747,2116,38,0.583,0.0,41-50,0.1111111111111111,1.0555555555555556,7.6577552711348655,3.6635616461296463,7.271912163268625,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
713927283,Existing Customer,39,1,Single,34,3,1,1,2884.0,2517,0.693,4809,87,0.74,0.873,31-40,0.029411764705882353,2.5588235294117645,8.478452363099807,4.477336814478207,7.9672801789422,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
711594858,Existing Customer,44,1,Single,36,3,3,2,2936.0,1297,0.556,4509,70,0.795,0.442,41-50,0.08333333333333333,1.9444444444444444,8.414052432496725,4.2626798770413155,7.98514393119862,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
711389358,Attrited Customer,42,3,Married,23,5,3,2,5791.0,2517,0.69,2516,64,0.641,0.435,41-50,0.13043478260869565,2.782608695652174,7.830822995135316,4.174387269895637,8.664232934065552,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
720769533,Existing Customer,65,0,Single,36,4,0,1,1438.3,682,0.713,4427,63,1.172,0.474,60+,0.0,1.75,8.395703293828527,4.1588830833596715,7.271912163268625,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715736283,Existing Customer,55,4,Single,44,3,1,1,1912.0,0,0.783,4666,98,0.719,0.0,51-60,0.022727272727272728,2.227272727272727,8.448271745949816,4.59511985013459,7.556427969440253,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
768949983,Existing Customer,31,2,Single,25,5,3,1,3288.0,2495,0.805,4370,83,0.886,0.759,31-40,0.12,3.32,8.382747094863314,4.430816798843313,8.098338846189057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
711253383,Attrited Customer,48,2,Married,38,6,2,3,4382.0,0,0.714,2446,34,0.417,0.0,41-50,0.05263157894736842,0.8947368421052632,7.802618063442671,3.5553480614894135,8.38548870041881,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
798457833,Existing Customer,46,3,Married,40,5,1,3,3595.0,1087,0.528,4534,71,0.919,0.302,41-50,0.025,1.775,8.419580362549237,4.276666119016055,8.18757739559151,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
794554683,Attrited Customer,41,4,Married,26,4,2,2,3159.0,0,0.916,2925,46,0.353,0.0,41-50,0.07692307692307693,1.7692307692307692,7.98139158158007,3.8501476017100584,8.058327306580958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
789996783,Existing Customer,36,3,Unknown,28,5,3,2,5393.0,2509,0.679,4769,102,0.729,0.465,31-40,0.10714285714285714,3.642857142857143,8.470101583882387,4.634728988229636,8.593042503699674,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
